sourceID,targetID
28,PackagingImpl.java
29,UserDBAdapterImpl.java
12,UserDBAdapterImpl.java
30,UserDBAdapterImpl.java
24,DbManager.java
26,FacadeImpl.java
6,FacadeImpl.java
11,UserManagementImpl.java
9,MediaManagementImpl.java
27,MediaManagementImpl.java
25,MediaManagementImpl.java
17,MediaManagementImpl.java
8,MediaManagementImpl.java
26,MediaManagementImpl.java
28,MediaManagementImpl.java
20,MediaManagementImpl.java
37,MediaManagementImpl.java
6,MediaManagementImpl.java
34,MediaManagementImpl.java
4,MediaManagementImpl.java
14,IDownloadAudioWatermarkingRemote.java
37,IDownloadAudioWatermarkingRemote.java
14,IDownloadTagWatermarking.java
16,IDownloadTagWatermarking.java
14,IDownloadTagWatermarkingRemote.java
16,IDownloadTagWatermarkingRemote.java
27,IMediaAccessLocal.java
14,IDownloadAudioWatermarkingLocal.java
37,IDownloadAudioWatermarkingLocal.java
27,IMediaAccess.java
27,IMediaAccessRemote.java
8,IMediaManagementRemote.java
27,IDownloadMediaAccess.java
27,IDownloadMediaAccessRemote.java
27,IMediaAccessMaintenance.java
14,IDownloadTagWatermarkingLocal.java
16,IDownloadTagWatermarkingLocal.java
8,IMediaManagementLocal.java
27,IMediaAccessMaintenanceRemote.java
12,IUserDBAdapter.java
30,IUserDBAdapter.java
26,IFacade.java
6,IFacade.java
12,IUserDBAdapterLocal.java
30,IUserDBAdapterLocal.java
12,IUserDBAdapterRemote.java
30,IUserDBAdapterRemote.java
27,IDownloadMediaAccessLocal.java
9,IDownload.java
14,IDownloadAudioWatermarking.java
37,IDownloadAudioWatermarking.java
6,IDownloadAudioWatermarking.java
16,IDownloadAudioWatermarking.java
11,IUserManagement.java
9,IMediaManagement.java
27,IMediaManagement.java
25,IMediaManagement.java
17,IMediaManagement.java
8,IMediaManagement.java
26,IMediaManagement.java
28,IMediaManagement.java
20,IMediaManagement.java
37,IMediaManagement.java
6,IMediaManagement.java
34,IMediaManagement.java
4,IMediaManagement.java
27,IMediaAccessMaintenanceLocal.java
9,FSUtil.java
19,FSUtil.java
28,FSUtil.java
15,FSUtil.java
37,FSUtil.java
18,FSUtil.java
6,FSUtil.java
9,AudioFile.java
27,AudioFile.java
25,AudioFile.java
24,AudioFile.java
17,AudioFile.java
26,AudioFile.java
19,AudioFile.java
22,AudioFile.java
28,AudioFile.java
21,AudioFile.java
20,AudioFile.java
15,AudioFile.java
14,AudioFile.java
37,AudioFile.java
18,AudioFile.java
6,AudioFile.java
16,AudioFile.java
4,AudioFile.java
33,AudioFile.java
9,AudioFileInfo.java
27,AudioFileInfo.java
25,AudioFileInfo.java
24,AudioFileInfo.java
17,AudioFileInfo.java
19,AudioFileInfo.java
22,AudioFileInfo.java
28,AudioFileInfo.java
20,AudioFileInfo.java
15,AudioFileInfo.java
37,AudioFileInfo.java
18,AudioFileInfo.java
6,AudioFileInfo.java
16,AudioFileInfo.java
4,AudioFileInfo.java
16,TagWatermarkingImpl.java
9,CacheSingleton.java
28,CacheSingleton.java
20,CacheSingleton.java
15,CacheSingleton.java
37,CacheSingleton.java
9,CacheImpl.java
20,WavFile.java
9,AudioWatermarkingImpl.java
25,AudioWatermarkingImpl.java
28,AudioWatermarkingImpl.java
27,MediaAccessImpl.java
25,MediaAccessImpl.java
26,MediaAccessImpl.java
34,MediaAccessImpl.java
28,Audio.java
37,Audio.java
