sentence_no,elementID
47,src/test/java/teammates/ui/webapi/ActionFactoryTest.java
47,src/main/java/teammates/ui/webapi/GetAccountAction.java
47,src/main/java/teammates/ui/webapi/GetNotificationAction.java
47,src/main/java/teammates/ui/webapi/GetAccountsAction.java
47,src/main/java/teammates/ui/webapi/UpdateNotificationAction.java
47,src/main/java/teammates/ui/webapi/CompileLogsAction.java
47,src/main/java/teammates/ui/webapi/ResetAccountAction.java
47,src/main/java/teammates/ui/webapi/DeleteAccountAction.java
47,src/main/java/teammates/ui/webapi/GenerateEmailAction.java
47,src/main/java/teammates/ui/webapi/GetAccountRequestAction.java
47,src/main/java/teammates/ui/webapi/SearchInstructorsAction.java
47,src/main/java/teammates/ui/webapi/DeleteNotificationAction.java
47,src/main/java/teammates/logic/core/UsageStatisticsLogic.java
47,src/test/java/teammates/logic/core/UsageStatisticsLogicTest.java
47,src/main/java/teammates/ui/webapi/SearchAccountRequestsAction.java
47,src/main/java/teammates/ui/webapi/DeleteAccountRequestAction.java
47,src/main/java/teammates/ui/webapi/GetActionClassesAction.java
47,src/main/java/teammates/ui/webapi/SendEmailWorkerAction.java
47,src/main/java/teammates/ui/webapi/CreateAccountRequestAction.java
47,src/client/java/teammates/client/scripts/DataMigrationForTeamNameInResponseGiver.java
47,src/test/java/teammates/ui/webapi/GetActionClassesActionTest.java
47,src/main/java/teammates/ui/webapi/FeedbackSessionPublishedRemindersAction.java
47,src/main/java/teammates/ui/webapi/InstructorSearchIndexingWorkerAction.java
47,src/main/java/teammates/ui/webapi/StudentSearchIndexingWorkerAction.java
47,src/main/java/teammates/ui/webapi/CreateNotificationAction.java
47,src/main/java/teammates/ui/webapi/DatastoreBackupAction.java
47,src/test/java/teammates/logic/core/DataBundleLogicTest.java
47,src/test/java/teammates/logic/core/CoursesLogicTest.java
47,src/main/java/teammates/logic/core/CoursesLogic.java
186,src/test/java/teammates/ui/webapi/ActionFactoryTest.java
186,src/test/java/teammates/logic/core/DataBundleLogicTest.java
186,src/test/java/teammates/logic/api/BaseLogicTest.java
186,src/test/java/teammates/logic/core/BaseLogicTest.java
186,src/test/java/teammates/test/TestNgXmlTest.java
186,src/e2e/java/teammates/e2e/util/TestNgXmlTest.java
186,src/e2e/java/teammates/e2e/cases/axe/StudentCourseDetailsPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/axe/InstructorFeedbackEditPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/axe/InstructorStudentListPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/StudentNotificationsPageE2ETest.java
186,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEditPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEnrollPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/axe/InstructorFeedbackReportPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/axe/InstructorFeedbackSessionsPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/axe/InstructorStudentRecordsPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/InstructorNotificationsPageE2ETest.java
186,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseDetailsPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseJoinConfirmationPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/axe/StudentCourseJoinConfirmationPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseStudentDetailsEditPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/FeedbackTextQuestionE2ETest.java
186,src/e2e/java/teammates/e2e/cases/FeedbackRubricQuestionE2ETest.java
186,src/e2e/java/teammates/e2e/cases/FeedbackContributionQuestionE2ETest.java
186,src/e2e/java/teammates/e2e/util/TestDataValidityTest.java
186,src/e2e/java/teammates/e2e/cases/InstructorCourseStudentDetailsPageE2ETest.java
186,src/e2e/java/teammates/e2e/cases/InstructorCourseEnrollPageE2ETest.java
186,src/e2e/java/teammates/e2e/cases/InstructorCourseJoinConfirmationPageE2ETest.java
186,src/test/java/teammates/logic/api/EmailSenderTest.java
186,src/e2e/java/teammates/e2e/cases/axe/AdminSessionsPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/InstructorSearchPageE2ETest.java
186,src/e2e/java/teammates/e2e/cases/AdminHomePageE2ETest.java
186,src/e2e/java/teammates/e2e/cases/AdminAccountsPageE2ETest.java
186,src/test/java/teammates/test/EmailCheckerTest.java
186,src/e2e/java/teammates/e2e/cases/axe/InstructorSearchPageAxeTest.java
186,src/test/java/teammates/test/AssertHelperTest.java
186,src/test/java/teammates/common/datatransfer/UserInfoCookieTest.java
186,src/test/java/teammates/common/datatransfer/questions/FeedbackResponseDetailsTest.java
186,src/e2e/java/teammates/e2e/cases/InstructorStudentRecordsPageE2ETest.java
186,src/test/java/teammates/common/datatransfer/attributes/BaseAttributesTest.java
186,src/e2e/java/teammates/e2e/cases/axe/InstructorCoursesPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/axe/AdminAccountsPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/axe/AdminNotificationsPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/axe/FeedbackSubmitPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/axe/StudentHomePageAxeTest.java
186,src/test/java/teammates/ui/servlets/WebPageServletTest.java
186,src/e2e/java/teammates/e2e/cases/TimezoneSyncerTest.java
186,src/e2e/java/teammates/e2e/cases/axe/AdminSearchPageAxeTest.java
186,src/e2e/java/teammates/e2e/util/TestPropertiesTest.java
186,src/e2e/java/teammates/e2e/cases/axe/AdminHomePageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/axe/FeedbackResultsPageAxeTest.java
186,src/test/java/teammates/common/util/BuildPropertiesTest.java
186,src/e2e/java/teammates/e2e/cases/NotificationBannerE2ETest.java
186,src/test/java/teammates/test/TestPropertiesTest.java
186,src/e2e/java/teammates/e2e/cases/axe/InstructorHomePageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/InstructorCourseStudentDetailsEditPageE2ETest.java
186,src/e2e/java/teammates/e2e/cases/StudentCourseDetailsPageE2ETest.java
186,src/e2e/java/teammates/e2e/cases/InstructorStudentListPageE2ETest.java
186,src/test/java/teammates/storage/search/BaseSearchTest.java
186,src/e2e/java/teammates/e2e/cases/axe/InstructorSessionIndividualExtensionPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/InstructorStudentActivityLogsPageE2ETest.java
186,src/e2e/java/teammates/e2e/cases/axe/InstructorStudentActivityLogsPageAxeTest.java
186,src/test/java/teammates/ui/webapi/JsonResultTest.java
186,src/test/java/teammates/common/datatransfer/questions/FeedbackQuestionDetailsTest.java
186,src/e2e/java/teammates/e2e/util/EmailAccountTest.java
186,src/e2e/java/teammates/e2e/cases/AdminNotificationsPageE2ETest.java
186,src/e2e/java/teammates/e2e/cases/axe/InstructorNotificationsPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseStudentDetailsPageAxeTest.java
186,src/e2e/java/teammates/e2e/cases/StudentHomePageE2ETest.java
186,src/e2e/java/teammates/e2e/cases/axe/StudentNotificationsPageAxeTest.java
186,src/lnp/java/teammates/lnp/util/TestProperties.java
186,src/e2e/java/teammates/e2e/cases/StudentCourseJoinConfirmationPageE2ETest.java
186,src/e2e/java/teammates/e2e/cases/InstructorCourseEditPageE2ETest.java
186,src/e2e/java/teammates/e2e/cases/FeedbackRankOptionQuestionE2ETest.java
186,src/e2e/java/teammates/e2e/cases/FeedbackConstSumOptionQuestionE2ETest.java
186,src/e2e/java/teammates/e2e/cases/FeedbackNumScaleQuestionE2ETest.java
186,src/e2e/java/teammates/e2e/cases/FeedbackRankRecipientQuestionE2ETest.java
151,src/main/java/teammates/ui/webapi/UpdateNotificationAction.java
151,src/test/java/teammates/ui/webapi/UpdateFeedbackQuestionActionTest.java
151,src/main/java/teammates/storage/api/EntitiesDb.java
151,src/test/java/teammates/storage/api/EntitiesDbTest.java
151,src/test/java/teammates/common/datatransfer/attributes/DeadlineExtensionAttributesTest.java
151,src/main/java/teammates/ui/request/FeedbackQuestionUpdateRequest.java
151,src/main/java/teammates/ui/output/NumberOfEntitiesToGiveFeedbackToSetting.java
151,src/main/java/teammates/common/exception/EntityAlreadyExistsException.java
151,src/main/java/teammates/common/exception/EntityDoesNotExistException.java
151,src/main/java/teammates/ui/request/NotificationUpdateRequest.java
151,src/test/java/teammates/common/datatransfer/attributes/BaseAttributesTest.java
151,src/main/java/teammates/ui/request/CourseUpdateRequest.java
151,src/main/java/teammates/common/exception/InstructorUpdateException.java
151,src/main/java/teammates/ui/webapi/EntityNotFoundException.java
151,src/test/java/teammates/storage/api/StudentsDbTest.java
151,src/test/java/teammates/storage/api/NotificationsDbTest.java
151,src/client/java/teammates/client/scripts/DataMigrationEntitiesBaseScript.java
41,src/test/java/teammates/ui/webapi/GetAccountRequestActionTest.java
41,src/test/java/teammates/ui/webapi/GetTimeZonesActionTest.java
41,src/main/java/teammates/logic/core/AccountRequestsLogic.java
41,src/test/java/teammates/ui/webapi/PublishFeedbackSessionActionTest.java
41,src/test/java/teammates/ui/webapi/CreateAccountRequestActionTest.java
41,src/test/java/teammates/ui/webapi/SearchAccountRequestsActionTest.java
41,src/test/java/teammates/ui/webapi/UpdateFeedbackSessionActionTest.java
41,src/e2e/java/teammates/e2e/pageobjects/InstructorNotificationsPage.java
41,src/e2e/java/teammates/e2e/pageobjects/InstructorStudentRecordsPage.java
41,src/e2e/java/teammates/e2e/pageobjects/HomePage.java
41,src/e2e/java/teammates/e2e/pageobjects/IanaTimezonePage.java
41,src/e2e/java/teammates/e2e/pageobjects/Browser.java
41,src/e2e/java/teammates/e2e/pageobjects/StudentNotificationsPage.java
41,src/test/java/teammates/ui/servlets/WebPageServletTest.java
41,src/main/java/teammates/ui/output/AccountRequestsData.java
41,src/main/java/teammates/storage/api/AccountRequestsDb.java
41,src/e2e/java/teammates/e2e/cases/BaseFeedbackQuestionE2ETest.java
41,src/e2e/java/teammates/e2e/pageobjects/DevServerLoginPage.java
100,src/test/java/teammates/ui/webapi/GetCoursesActionTest.java
100,src/test/java/teammates/ui/webapi/DeleteFeedbackSessionActionTest.java
100,src/test/java/teammates/ui/webapi/SendLoginEmailActionTest.java
100,src/test/java/teammates/ui/webapi/UpdateFeedbackQuestionActionTest.java
100,src/e2e/java/teammates/e2e/cases/SystemErrorEmailReportE2ETest.java
100,src/test/java/teammates/common/util/FieldValidatorTest.java
100,src/main/java/teammates/ui/webapi/InvalidHttpParameterException.java
100,src/main/java/teammates/common/exception/InvalidParametersException.java
100,src/test/java/teammates/common/datatransfer/AttributesDeletionQueryTest.java
100,src/test/java/teammates/common/util/UrlTest.java
170,src/test/java/teammates/ui/webapi/ActionFactoryTest.java
170,src/test/java/teammates/logic/core/DataBundleLogicTest.java
170,src/test/java/teammates/logic/api/BaseLogicTest.java
170,src/test/java/teammates/logic/core/BaseLogicTest.java
170,src/test/java/teammates/test/TestNgXmlTest.java
170,src/e2e/java/teammates/e2e/util/TestNgXmlTest.java
170,src/e2e/java/teammates/e2e/cases/axe/StudentCourseDetailsPageAxeTest.java
170,src/e2e/java/teammates/e2e/cases/axe/InstructorFeedbackEditPageAxeTest.java
170,src/e2e/java/teammates/e2e/cases/axe/InstructorStudentListPageAxeTest.java
170,src/e2e/java/teammates/e2e/cases/StudentNotificationsPageE2ETest.java
170,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEditPageAxeTest.java
170,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEnrollPageAxeTest.java
170,src/e2e/java/teammates/e2e/cases/axe/InstructorFeedbackReportPageAxeTest.java
170,src/e2e/java/teammates/e2e/cases/axe/InstructorFeedbackSessionsPageAxeTest.java
170,src/e2e/java/teammates/e2e/cases/axe/InstructorStudentRecordsPageAxeTest.java
170,src/e2e/java/teammates/e2e/cases/InstructorNotificationsPageE2ETest.java
170,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseDetailsPageAxeTest.java
170,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseJoinConfirmationPageAxeTest.java
170,src/e2e/java/teammates/e2e/cases/axe/StudentCourseJoinConfirmationPageAxeTest.java
170,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseStudentDetailsEditPageAxeTest.java
170,src/e2e/java/teammates/e2e/cases/FeedbackTextQuestionE2ETest.java
170,src/e2e/java/teammates/e2e/cases/FeedbackRubricQuestionE2ETest.java
170,src/e2e/java/teammates/e2e/cases/FeedbackContributionQuestionE2ETest.java
170,src/test/java/teammates/common/util/StringHelperExtension.java
170,src/e2e/java/teammates/e2e/util/TestDataValidityTest.java
170,src/e2e/java/teammates/e2e/cases/InstructorCourseStudentDetailsPageE2ETest.java
170,src/e2e/java/teammates/e2e/cases/InstructorCourseEnrollPageE2ETest.java
170,src/e2e/java/teammates/e2e/cases/InstructorCourseJoinConfirmationPageE2ETest.java
170,src/test/java/teammates/logic/api/EmailSenderTest.java
170,src/e2e/java/teammates/e2e/cases/axe/AdminSessionsPageAxeTest.java
170,src/e2e/java/teammates/e2e/cases/InstructorSearchPageE2ETest.java
170,src/e2e/java/teammates/e2e/cases/AdminHomePageE2ETest.java
170,src/e2e/java/teammates/e2e/cases/AdminAccountsPageE2ETest.java
170,src/test/java/teammates/test/EmailCheckerTest.java
170,src/e2e/java/teammates/e2e/cases/axe/InstructorSearchPageAxeTest.java
170,src/test/java/teammates/test/AssertHelperTest.java
170,src/test/java/teammates/common/datatransfer/UserInfoCookieTest.java
170,src/test/java/teammates/common/datatransfer/questions/FeedbackResponseDetailsTest.java
170,src/e2e/java/teammates/e2e/cases/InstructorStudentRecordsPageE2ETest.java
170,src/test/java/teammates/common/datatransfer/attributes/BaseAttributesTest.java
170,src/e2e/java/teammates/e2e/cases/axe/InstructorCoursesPageAxeTest.java
170,src/e2e/java/teammates/e2e/cases/axe/AdminAccountsPageAxeTest.java
170,src/e2e/java/teammates/e2e/cases/axe/AdminNotificationsPageAxeTest.java
170,src/e2e/java/teammates/e2e/cases/axe/FeedbackSubmitPageAxeTest.java
170,src/e2e/java/teammates/e2e/cases/axe/StudentHomePageAxeTest.java
170,src/test/java/teammates/ui/servlets/WebPageServletTest.java
170,src/e2e/java/teammates/e2e/cases/TimezoneSyncerTest.java
170,src/e2e/java/teammates/e2e/cases/axe/AdminSearchPageAxeTest.java
170,src/e2e/java/teammates/e2e/util/TestPropertiesTest.java
170,src/e2e/java/teammates/e2e/cases/axe/AdminHomePageAxeTest.java
170,src/e2e/java/teammates/e2e/cases/axe/FeedbackResultsPageAxeTest.java
170,src/test/java/teammates/test/ThreadHelper.java
170,src/test/java/teammates/common/util/BuildPropertiesTest.java
