sentence_no,elementID
9,Implementation/mediastore.web/src/edu/kit/ipd/sdq/mediastore/web/beans/DownloadBean.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/data/AudioFile.java
9,Implementation/mediastore.ejb.mediaaccess/src/edu/kit/ipd/sdq/mediastore/ejb/mediaaccess/DbManager.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/data/AudioFileInfo.java
9,Implementation/mediastore.ejb.tagwatermarking/src/edu/kit/ipd/sdq/mediastore/ejb/tagwatermarking/TagWatermarkingImpl.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IDownloadAudioWatermarkingLocal.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IDownloadAudioWatermarking.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IDownloadReEncoderLocal.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IDownloadCacheLocal.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IDownloadAudioWatermarkingRemote.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IDownloadMediaAccessLocal.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IDownloadTagWatermarkingLocal.java
9,Implementation/mediastore.ejb.audiowatermarking/src/edu/kit/ipd/sdq/mediastore/ejb/audiowatermarking/WavFileException.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/data/FileContentLocal.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IDownload.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/utils/FSUtil.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IPackagingLocal.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IFacadeLocal.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IDownloadReEncoder.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IDownloadCache.java
9,Implementation/mediastore.ejb.cache/ejbModule/edu/kit/ipd/sdq/mediastore/ejb/cache/CacheSingleton.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IDownloadCacheRemote.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/ICacheMaintenanceLocal.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IDownloadReEncoderRemote.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaManagement.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/exceptions/UnknownServerException.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IPackaging.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/exceptions/FailedDownloadException.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IUserManagementLocal.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/data/FileContent.java
9,Implementation/mediastore.ejb.audiowatermarking/src/edu/kit/ipd/sdq/mediastore/ejb/audiowatermarking/AudioWatermarkingImpl.java
9,Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IUserDBAdapterLocal.java
