sentence_no,elementID
9,src/main/java/org/jabref/gui/copyfiles/CopyFilesResultListDependency.java
9,src/main/java/org/jabref/logic/util/io/AutoLinkPreferences.java
9,src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/ThreeWayMergeCell.java
9,src/main/java/org/jabref/architecture/AllowedToUseLogic.java
9,src/main/java/org/jabref/gui/util/ControlHelper.java
1,src/main/java/org/jabref/architecture/AllowedToUseLogic.java
10,src/main/java/org/jabref/gui/util/JabRefResourceLocator.java
10,src/main/java/org/jabref/logic/l10n/LocalizationLocator.java
10,src/test/java/org/jabref/logic/l10n/LocalizationBundleForTest.java
10,src/main/java/org/jabref/logic/importer/fileformat/mods/package-info.java
11,src/main/java/org/jabref/logic/importer/fetcher/CustomizableKeyFetcher.java
8,src/main/java/org/jabref/logic/importer/fileformat/mods/package-info.java
2,src/main/java/org/jabref/logic/remote/RemoteUtil.java
2,src/main/java/org/jabref/logic/importer/fileformat/mods/package-info.java
5,src/main/java/org/jabref/architecture/AllowedToUseLogic.java
12,src/main/java/org/jabref/gui/errorconsole/LogEventViewModel.java
12,src/main/java/org/jabref/gui/documentviewer/DocumentViewerView.java
12,src/main/java/org/jabref/model/database/event/EntriesRemovedEvent.java
12,src/main/java/org/jabref/logic/shared/event/SharedEntriesNotPresentEvent.java
12,src/main/java/org/jabref/logic/undo/AddUndoableActionEvent.java
12,src/main/java/org/jabref/model/entry/event/EntryChangedEvent.java
12,src/main/java/org/jabref/model/database/event/BibDatabaseContextChangedEvent.java
12,src/main/java/org/jabref/model/entry/event/EntriesEvent.java
12,src/main/java/org/jabref/model/entry/event/FieldAddedOrRemovedEvent.java
12,src/main/java/org/jabref/gui/undo/CountingUndoManager.java
12,src/main/java/org/jabref/model/database/event/EntriesAddedEvent.java
12,src/main/java/org/jabref/model/entry/event/EntriesEventSource.java
12,src/main/java/org/jabref/model/groups/event/GroupUpdatedEvent.java
12,src/test/java/org/jabref/logic/shared/SynchronizationEventListenerTest.java
12,src/main/java/org/jabref/logic/shared/event/ConnectionLostEvent.java
12,src/main/java/org/jabref/model/entry/event/FieldChangedEvent.java
12,src/main/java/org/jabref/gui/logging/ApplicationInsightsLogEvent.java
12,src/main/java/org/jabref/model/database/event/AutosaveEvent.java
3,src/main/java/org/jabref/gui/copyfiles/CopyFilesResultListDependency.java
3,src/main/java/org/jabref/logic/util/io/AutoLinkPreferences.java
3,src/main/java/org/jabref/logic/importer/fetcher/ScienceDirect.java
6,src/main/java/org/jabref/architecture/AllowedToUseLogic.java
6,src/main/java/org/jabref/gui/preferences/importexport/ImportExportTab.java
6,src/test/java/org/jabref/logic/xmp/XmpUtilReaderTest.java
6,src/test/java/org/jabref/logic/exporter/ModsExportFormatTest.java
6,src/test/java/org/jabref/testutils/category/GUITest.java
4,src/main/java/org/jabref/architecture/AllowedToUseLogic.java
4,src/test/java/org/jabref/testutils/category/GUITest.java
4,src/test/java/org/jabref/model/search/matchers/MatcherSetsTest.java
7,src/test/java/org/jabref/testutils/category/GUITest.java
